loan_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,fico_score,month_of_year,ratio_loan_amnt_annual_inc,ratio_open_acc_total_acc,month_since_earliest_cr_line,ratio_pub_rec_month_since_earliest_cr_line,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,ratio_pub_rec_bankruptcies_pub_rec,charged_off
5000.0,36,12.12,166.36,7,0,1,36000.0,2,2012-04-01,0,14.17,5,0.0,5169.0,64.6,12,1,0,0,0,682.0,3,0.1388888888888889,0.4166666666666667,202,0.0,0.0,-1.0,0
23000.0,36,7.62,716.72,2,4,0,76500.0,1,2012-04-01,0,14.18,10,0.0,11250.0,46.9,50,1,0,2,0,752.0,3,0.3006535947712418,0.2,157,0.0,0.0,-1.0,0
7000.0,36,10.74,228.32,6,10,1,42000.0,1,2012-04-01,0,13.37,11,0.0,6383.0,55.0,17,1,0,0,0,692.0,3,0.16666666666666666,0.6470588235294118,129,0.0,0.0,-1.0,0
12850.0,36,8.9,408.03,4,10,0,75317.0,1,2012-04-01,0,14.16,7,0.0,8612.0,45.1,15,1,0,4,0,742.0,3,0.17061221238233068,0.4666666666666667,210,0.0,0.0,-1.0,0
6400.0,36,13.11,215.99,8,6,1,68000.0,1,2012-04-01,0,22.24,21,0.0,21466.0,75.6,30,1,0,0,0,682.0,3,0.09411764705882353,0.7,267,0.0,0.0,-1.0,0
25000.0,36,7.62,779.04,2,8,0,95000.0,2,2012-04-01,0,18.25,10,0.0,4411.0,42.4,30,1,0,5,0,757.0,3,0.2631578947368421,0.3333333333333333,159,0.0,0.0,-1.0,0
10000.0,36,13.67,340.18,9,4,1,55595.0,2,2012-04-01,4,17.46,15,0.0,6347.0,82.3,22,1,0,0,0,697.0,3,0.17987229067362173,0.6818181818181818,96,0.0,0.0,-1.0,0
10500.0,36,16.29,370.66,14,9,0,45000.0,1,2012-04-01,1,24.0,9,0.0,17396.0,93.0,20,1,0,1,0,677.0,3,0.23333333333333334,0.45,213,0.0,0.0,-1.0,0
7000.0,36,7.62,218.13,2,5,1,43200.0,1,2012-04-01,5,26.19,9,0.0,6975.0,49.5,20,1,0,0,0,727.0,3,0.16203703703703703,0.45,166,0.0,0.0,-1.0,0
2400.0,60,19.22,62.55,19,6,1,30000.0,1,2012-04-01,5,12.16,5,0.0,859.0,66.1,7,1,0,0,0,667.0,3,0.08,0.7142857142857143,115,0.0,0.0,-1.0,0
3500.0,36,7.9,109.52,3,3,1,129000.0,0,2012-04-01,12,3.66,13,0.0,2942.0,13.5,30,1,0,0,0,742.0,3,0.027131782945736434,0.43333333333333335,117,0.0,0.0,-1.0,0
10000.0,36,12.12,332.72,7,4,1,36000.0,0,2012-04-01,0,20.97,8,0.0,9542.0,88.5,17,1,0,0,0,697.0,3,0.2777777777777778,0.47058823529411764,105,0.0,0.0,-1.0,0
6000.0,36,7.9,187.75,3,6,1,62000.0,2,2012-04-01,0,24.16,8,0.0,18215.0,46.9,29,1,0,0,0,707.0,3,0.0967741935483871,0.27586206896551724,116,0.0,0.0,-1.0,0
7200.0,36,12.12,239.56,7,10,0,28000.0,1,2012-04-01,0,9.86,10,0.0,10004.0,26.2,25,1,0,1,0,697.0,3,0.2571428571428571,0.4,133,0.0,0.0,-1.0,0
10000.0,36,6.62,307.04,1,6,1,60000.0,1,2012-04-01,0,21.38,10,0.0,4195.0,17.5,14,1,0,0,0,737.0,3,0.16666666666666666,0.7142857142857143,144,0.0,0.0,-1.0,0
14675.0,36,8.9,465.98,4,7,1,29993.6,2,2012-04-01,0,25.57,5,0.0,19422.0,78.9,12,1,0,0,0,722.0,3,0.4892710444894911,0.4166666666666667,301,0.0,0.0,-1.0,0
22050.0,60,13.67,509.31,9,6,1,55500.0,2,2012-04-01,0,14.23,7,0.0,8173.0,74.3,11,1,0,1,0,727.0,3,0.3972972972972973,0.6363636363636364,169,0.0,0.0,-1.0,1
5000.0,36,13.67,170.09,9,2,1,40000.0,0,2012-04-01,0,9.87,13,0.0,10266.0,70.3,17,1,0,0,0,682.0,3,0.125,0.7647058823529411,98,0.0,0.0,-1.0,1
